sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.001_8x_novaseq_profR.hist	54632061	6417615	1474436	591103	303210	191211	200562	171314	154557	78823	90954	67482	52780	37927	47057	39708	30532	40759	29202	15898	19207	31444	21984	6431	4887	15637	21482	6917	2304	14008	4149	2929	16328	1882	4337	1220	349	16103	4150	229	75	29	7497	9241	1539	512	228	75	24	14693
moss_0.01_8x_23.hist	66568654	5489556	1244565	490174	250383	157604	148456	126423	113612	57941	59335	61353	33074	54609	28258	19590	31072	32168	6763	16647	20128	6289	7550	14680	7586	4213	5245	13988	5984	2991	885	262	11117	7896	2511	155	43	22	13602	754	250	101	345	7841	1305	434	193	63	20	9993
moss_0.0_4x_novaseq_profR.hist	52077364	7938615	1687702	705200	364831	226071	236745	211480	168788	86080	64825	73251	92585	51180	26483	22352	35454	47329	48524	26417	17134	5353	19304	37535	17418	9676	2183	702	17620	23731	7030	2088	834	95	15929	11266	3238	1765	352	18	6283	11357	6027	2259	375	124	54	17	4	22794
moss_0.01_2x_novaseq_profR.hist	65349338	6920370	1292751	545905	291707	177552	99924	89259	134827	118148	57203	28210	29126	48091	59668	36157	20842	8683	5546	13651	25784	33621	14568	4261	249	755	1798	4793	22092	11045	3271	971	387	43	12	0	8182	18375	3674	203	66	26	12	3	0	0	0	0	0	23661
moss_0.01_2x_MiSeqv3L250R.hist	65156146	7837140	1337285	568042	308885	190184	148795	73104	71885	82235	95924	99281	38116	21069	12752	18452	29268	39072	35182	19153	12423	3881	2145	4171	8913	28521	15162	4881	1626	812	239	70	27	2	6979	22963	6600	3599	718	38	11	3	1	0	0	0	0	0	0	27090
moss_0.0_2x_25.hist	50558065	11209587	1969745	841026	464181	288418	243357	119564	107967	123514	144074	148512	57017	31518	16308	21146	33541	44775	78491	42733	27718	8660	3752	2770	5918	18939	45075	35583	11860	5929	1755	520	207	22	6	5215	32586	17773	3553	196	64	25	12	3	0	0	0	0	0	41567
moss_0.0_4x_25.hist	51904846	8176848	1695796	713324	376738	230915	208387	186149	210330	107267	51935	58686	81590	69221	35819	19984	31698	42315	46854	25508	16545	5169	24461	47562	9355	5196	1172	376	29238	19593	5804	1723	688	78	18892	10041	2885	1573	313	16	8934	9035	4795	1797	298	98	43	13	3	23964
moss_0.0_2x_novaseq_profR.hist	49708834	11500112	1959893	838803	466052	290706	279888	137512	90779	103850	121138	136885	81549	45079	23326	15957	25310	33787	71130	49244	31941	9980	4323	3033	6482	20742	49364	26422	8806	4402	1303	386	153	16	4	24773	22796	12433	2485	137	44	17	8	2	0	0	0	0	0	44065
moss_0.01_4x_HiSeq2500L150R.hist	68537387	10709145	1709030	721772	385840	234916	124915	108969	164598	125534	60780	29974	38166	63018	65144	20726	13241	17675	37210	32098	20819	6505	2817	4938	10551	33764	8274	2663	886	442	6105	12210	10185	1173	372	22	5	1	26170	1452	483	197	103	37	5	0	0	0	0	22807
moss_0.0_1x_20.hist	56796132	6944172	1625714	604765	341734	217383	283693	253419	250324	127664	61811	30482	13851	22869	28373	41057	65125	86939	40144	21855	14175	7352	34925	10218	600	332	74	22	641	8975	69994	20796	8317	958	303	17	4	1	0	0	0	0	0	0	0	0	0	0	0	58227
moss_0.01_8x_20.hist	66655529	6329031	1338994	546980	268989	170023	206157	101287	114202	74344	51509	58205	54868	30330	28957	41902	27488	11452	11523	28364	19185	5994	4406	8567	18192	10105	2280	733	11807	5902	1747	518	10473	6562	2087	129	668	10763	2151	118	38	1469	7339	2751	457	151	66	21	6	11638
moss_0.001_2x_25.hist	51960743	11128986	1903201	812736	448784	278928	233891	114913	102431	117181	136687	147067	56462	31211	16149	16306	25864	34527	72687	54944	35638	11135	4824	1410	2963	9481	22565	48503	16166	8082	2393	710	283	31	9	2349	31448	17152	3429	189	62	24	11	3	0	0	0	0	0	40147
moss_0.01_2x_HiSeq2500L150R.hist	68781173	9718139	1661519	694413	359535	220353	168300	150340	199816	101905	49339	24331	23244	38379	47617	68904	51259	21357	3396	1848	2812	4603	21866	42517	16232	9016	2035	654	217	107	30	8	5563	16689	28122	1756	504	273	53	1	0	0	0	0	0	0	0	0	0	33083
moss_0.001_4x_20.hist	55022872	12057544	2057432	876296	480223	297115	222577	112785	170363	194895	102503	50551	37270	61538	76352	55718	32119	13381	11494	28294	53443	46709	20239	5921	3364	10764	25617	28670	9555	4776	1414	419	10553	25195	8015	499	142	76	14	20585	6860	2810	1491	558	92	29	12	3	0	31314
moss_0.0_1x_novaseq_profR.hist	53530292	7813175	1802648	677406	387650	245670	331960	296535	129618	66104	46216	52224	72606	119883	77519	24664	14217	5922	6030	14844	28038	45901	74971	21936	1289	715	160	50	15	6	1	0	77811	8975	2854	177	50	26	4	0	0	0	0	0	0	0	0	0	0	53697
moss_0.001_2x_23.hist	52516930	11277641	1921504	821477	455041	283336	257439	126482	84002	96098	112094	126666	96063	53102	27478	11707	18570	24789	52187	65413	42429	13258	5744	1711	3656	11700	27847	37900	12632	6315	1870	554	220	24	6	20082	22779	12424	2483	136	44	17	8	2	0	0	0	0	0	41844
moss_0.001_8x_MiSeqv3L250R.hist	54621440	6985983	1566364	644814	321814	203708	286809	140912	138875	114137	67156	75886	61376	33928	36550	52889	42185	17576	28860	33678	21844	6825	32419	11865	7406	23700	7630	2456	17435	8716	2581	766	23072	2660	845	51	13	18119	3758	207	68	26	8240	8334	1388	461	205	67	21	16434
moss_0.001_1x_23.hist	52409662	9529475	1669796	716992	402065	252092	419798	206252	81210	41416	37894	42819	59531	98294	121957	41779	24083	10033	2326	5725	10814	17704	84094	43142	2536	1408	317	101	32	15	3	0	45985	28501	9067	565	161	87	16	0	0	0	0	0	0	0	0	0	0	52203
moss_0.01_2x_25.hist	65156597	7532125	1334064	565344	305310	187154	135780	66709	81961	93763	109371	66908	25686	21997	27291	39491	60243	25100	3992	2889	5456	8932	42429	12414	729	795	1891	5042	19926	9962	2950	875	349	39	11	1914	18534	10108	2020	111	36	13	6	1	0	0	0	0	0	23567
moss_0.01_2x_23.hist	65510921	7559502	1331778	564480	304987	187019	134304	65984	87354	99932	116567	57487	22070	18671	23165	33520	53170	52278	8316	4526	2935	2947	13999	27220	4765	2646	5729	15278	12682	6340	1877	556	221	24	6	0	11559	18078	3614	199	65	25	12	3	0	0	0	0	0	23982
moss_0.001_4x_MiSeqv3L250R.hist	53468814	9781001	1803282	766471	417556	257393	187533	107135	161828	185130	89635	44205	35275	58244	72265	50412	29060	12107	13589	33450	63183	25499	11048	3232	4558	14585	34712	11177	3724	1861	10099	20197	15478	1784	566	34	8	3	15219	14859	4952	2028	1075	402	66	21	8	1	0	28272
moss_0.001_4x_23.hist	53687227	8849495	1731329	732359	393365	240264	214685	191775	193240	98551	59209	66905	90285	49909	25825	28130	44619	59565	12552	17875	33763	36665	15887	4647	3702	11848	28198	23764	7920	3959	1172	347	5405	16216	18612	1162	333	180	35	0	11686	9602	5096	1910	317	104	45	14	3	23664
moss_0.0_8x_MiSeqv3L250R.hist	53138921	7260323	1621077	669883	334417	211819	298439	146626	125311	143354	69984	79081	53330	37613	46668	52595	30318	19441	40928	36375	23593	7372	16465	32014	16981	9433	2660	7093	22904	11451	3391	1006	5762	17285	8945	558	159	85	8210	8124	2707	1108	3212	9361	1559	518	231	76	24	17152
moss_0.001_8x_20.hist	55314845	8056401	1716806	710732	356916	224333	280821	137970	185380	94543	76448	86385	40965	55372	32666	47268	48826	20343	17794	43801	30508	9533	10912	21218	27700	15388	3473	1117	2263	31681	12329	3662	1464	167	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.01_1x_HiSeq2500L150R.hist	67241921	9905435	1479801	635075	355583	222766	354982	174407	68671	35021	25029	28281	39319	64921	80550	80669	46502	19374	3081	1676	1086	338	415	807	1723	5515	13125	34999	33456	16727	4955	1471	587	66	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48544
moss_0.001_2x_MiSeqv3L250R.hist	52979035	10720851	1871011	798899	440957	273993	240486	118153	94810	108461	126516	142962	64348	35570	18405	14411	22859	30515	64241	58380	37867	11832	5126	2114	4517	14455	34403	33808	11268	5633	1668	494	196	21	5	12096	26244	14314	2861	157	51	20	9	2	0	0	0	0	0	41585
moss_0.01_8x_MiSeqv3L250R.hist	66399372	5718624	1257313	508664	252196	159488	206702	101555	90636	99449	48150	43752	60828	33624	29296	37333	21520	13123	27628	15706	10186	5315	25248	7387	1413	4523	10765	12567	4188	2093	619	182	17711	2042	648	39	3676	8818	1762	96	31	2001	6657	2495	414	137	60	19	5	12017
moss_0.0_2x_MiSeqv3L250R.hist	52880987	9081403	1796089	760601	409884	250905	256874	223596	88040	98119	114452	129330	63752	35241	18448	26695	42342	56525	53268	29000	18810	5877	3597	6993	14944	47820	34137	10992	3663	1830	541	159	62	6	0	41602	11959	6522	1303	71	22	8	3	0	0	0	0	0	0	42780
moss_0.01_4x_20.hist	67644013	7896903	1414747	596846	318016	193179	123674	110475	166874	85105	41204	35893	49901	70389	36423	14431	22891	30557	31414	17102	11092	3465	16195	23913	1405	880	2095	5586	19104	9551	2829	839	334	37	14967	1166	334	181	35	14071	4689	1920	1018	380	62	19	7	1	0	17401
moss_0.01_2x_20.hist	66717791	8352189	1418482	602015	326542	200739	159513	78370	66439	76005	88657	100181	38461	21260	16418	23758	37684	50306	23615	12856	8338	2604	5408	10515	22468	28575	6451	2076	691	344	101	29	10	0	11007	22891	6580	3588	716	38	11	3	1	0	0	0	0	0	0	26291
moss_0.0_4x_23.hist	52085150	9139134	1803149	762654	409493	250063	225315	201270	178169	90865	89589	101234	65607	36266	34181	49461	52134	21721	13152	32374	61150	19108	8279	3759	8033	25705	32472	10456	3484	1741	514	900	39970	4610	1465	90	25	12	1579	21716	7237	2965	1573	588	97	31	13	3	0	28166
moss_0.01_4x_25.hist	65933079	6001300	1250086	518554	262109	162504	165038	147425	112407	57326	53019	59910	56850	31425	28457	41178	34324	14301	6336	15595	29457	9204	5050	9819	13986	7769	1753	563	15822	8526	2525	749	298	33	13316	7873	2262	1233	245	12	3	7463	3960	1484	246	81	35	10	2	13987
moss_0.0_1x_23.hist	51265452	10291695	1827459	782505	435381	271790	327213	160764	63299	71974	83955	94868	131894	84468	43709	13906	8015	7527	15845	39003	73673	52349	22683	6636	389	215	47	14	3	0	32758	56079	22430	2586	822	50	13	6	0	0	0	0	0	0	0	0	0	0	0	59622
moss_0.001_2x_20.hist	56232626	10601908	1999417	843597	449675	273531	196733	175738	265455	152301	73740	36365	30342	50099	62159	89947	51851	21603	4379	10780	20361	33334	53053	15523	2593	8297	19746	31015	10337	5167	1530	453	180	19	5	41706	11989	6538	1306	71	22	8	3	0	0	0	0	0	0	45172
moss_0.001_1x_novaseq_profR.hist	51828935	10077157	1762847	754158	418564	260918	270091	132698	64262	73515	85752	96899	134719	74471	38536	12260	7066	7257	15277	37606	71033	60363	26156	7652	449	248	55	16	4	1	10892	21784	57804	6667	2120	131	36	19	2	0	0	0	0	0	0	0	0	0	0	56377
moss_0.01_8x_25.hist	66434934	5356209	1217860	479888	245541	154613	146124	130529	101628	63531	74107	40944	39594	57993	30008	16830	26696	35637	7869	10607	20035	15833	6860	6689	11132	6183	8100	8424	2807	1402	10726	4844	1936	222	10371	2435	699	380	7314	3175	1057	432	228	7373	1227	408	182	59	18	9949
moss_0.0_4x_20.hist	51163693	15374887	2429135	1037718	573572	356691	273400	134324	141516	161894	188844	93132	35755	39211	48649	70398	63734	26555	9380	23088	43610	44896	19454	5691	11769	37660	35029	11279	3758	1878	5869	11737	31185	3596	1143	70	19	9	42418	4758	1585	648	343	127	20	5	1	0	0	37531
moss_0.01_1x_novaseq_profR.hist	63447549	8293229	1279212	549570	308635	193670	318110	156291	61538	31383	33367	37704	52419	86551	66713	21226	12235	5097	3689	9079	17149	28075	46208	13520	794	440	98	30	9	3	0	0	25709	19833	6309	393	112	60	11	0	0	0	0	0	0	0	0	0	0	36005
moss_0.001_8x_HiSeq2500L150R.hist	56344939	22445192	4268226	1620036	911317	572385	483769	237682	198700	227312	161770	79780	60891	100541	124744	39690	24977	33343	70195	38216	24788	7745	23664	46013	36011	20005	4516	1453	48785	29108	8623	2561	1023	117	39413	20444	5876	3204	639	34	10	17003	21330	7997	1331	442	197	64	20	16363
moss_0.001_1x_20.hist	60579772	10795217	2512482	907438	488380	313571	216866	193723	292621	303290	146845	72419	27803	15368	7951	11396	18076	24131	50801	115078	74644	23325	10106	2956	172	95	20	5	0	0	56654	51392	20556	2370	753	46	12	5	0	0	0	0	0	0	0	0	0	0	0	72376
moss_0.01_8x_novaseq_profR.hist	66535582	5329101	1213731	477270	244763	154133	152459	134099	76717	87764	65590	37269	51815	44220	25417	36779	23504	13854	25787	14038	9105	13327	15784	4617	5239	16766	3784	1217	8657	9782	2897	859	8531	983	311	9796	2815	1534	305	4859	2142	877	464	5406	2460	819	366	121	39	9222
moss_0.0_8x_25.hist	52995247	6717223	1540288	620191	317916	200407	205934	183957	144179	85495	99727	84871	32583	47207	58571	30200	31210	41663	32704	17805	17396	28480	31971	9354	3019	9662	22996	14562	4853	2425	8071	16142	6456	743	4037	10765	3094	1686	5040	7538	2511	1028	544	9953	3537	1178	527	174	57	14665
moss_0.0_2x_HiSeq2500L150R.hist	60678452	10150969	2338112	861525	493787	313179	368397	329084	186525	95127	46057	43701	60757	100320	124470	45597	26284	10950	2388	5878	11102	18174	86328	80070	4709	2615	589	188	61	29	7	1	13797	41392	38602	2411	692	376	74	3	0	0	0	0	0	0	0	0	0	55334
moss_0.01_4x_novaseq_profR.hist	65736446	6023694	1260806	520742	259523	162318	177290	158370	83205	56165	65513	74029	40585	24367	30232	43746	38636	16097	4757	11710	22119	21937	9505	2780	1995	6383	15192	9344	3113	10094	2989	887	353	39	13991	5350	1537	837	166	8	2161	8355	4433	1661	275	90	39	12	3	12319
moss_0.0_8x_HiSeq2500L150R.hist	55796327	22716937	4424439	1676364	944632	593859	513656	252365	190953	218450	209400	103270	52285	86330	107113	83034	47865	19943	18473	45471	73639	23011	9970	8198	17517	56054	21411	6894	33617	21963	6506	1932	7981	23944	43978	2747	788	429	84	3	29223	13761	7303	2737	455	150	66	21	6	39643
moss_0.001_2x_HiSeq2500L150R.hist	58843032	12710805	2281279	964882	519205	317512	200231	101152	152791	174792	197513	97408	37396	20671	23111	33442	53045	70813	53091	28904	18747	5857	4924	9575	20460	65471	14782	4759	1585	791	233	68	3976	11928	63531	3969	1140	620	123	5	0	0	0	0	0	0	0	0	0	54026
moss_0.0_8x_novaseq_profR.hist	53155860	6526832	1504830	602354	311148	196051	206762	184697	148565	81410	94961	82860	33017	54515	47918	29896	47421	22716	21492	42575	27615	8628	16849	32761	2523	8073	19214	12238	4078	6386	16958	5038	2014	231	17171	4117	1182	644	12991	1889	628	256	4090	10699	1782	593	264	87	28	15802
moss_0.01_1x_23.hist	67936911	7386020	1669339	608676	346085	219816	220752	197194	132425	67535	32889	37164	51668	85312	56292	17910	10323	4300	6363	15662	29582	48430	21851	6393	375	207	45	13	3	0	8518	17036	31798	3667	1165	71	19	9	0	0	0	0	0	0	0	0	0	0	0	38213
moss_0.01_8x_HiSeq2500L150R.hist	63437981	20348638	2657266	1124744	605227	370125	187422	167421	216657	110494	57238	64678	89921	49707	25721	33108	52515	48788	7760	14693	27753	38233	16566	4846	4287	13717	32647	10512	3503	1750	2709	5418	24080	2776	882	54	7401	8189	1636	89	7198	7560	4012	1503	249	82	35	10	2	24099
moss_0.001_2x_novaseq_profR.hist	51190058	11467997	1899456	813548	453012	282923	289272	142122	92671	106015	123663	125432	48156	26619	27473	39755	63059	84181	13391	7289	4727	6047	28725	55853	26558	14753	3330	1071	356	177	38738	11509	4602	529	167	9	1	17319	23267	1291	429	175	91	33	4	0	0	0	0	37834
moss_0.0_4x_MiSeqv3L250R.hist	51759256	10171688	1883237	800335	435823	268585	188263	115801	174919	189710	91852	45298	42752	70591	87584	30258	17441	12264	25818	63551	45390	14183	6145	4746	10141	32451	31028	9991	3329	1663	6579	13158	24401	2813	894	54	14	7	14196	16523	5506	2255	1196	447	73	23	9	2	0	30374
moss_0.01_1x_25.hist	65512062	10208509	1753930	679961	387752	245293	280809	250842	99049	50514	28806	32550	45254	74721	92708	29497	17003	7083	5334	13129	24799	40599	29721	8695	510	282	62	19	5	1	10606	21211	34314	3957	1258	77	21	10	1	0	0	0	0	0	0	0	0	0	0	39202
moss_0.0_8x_20.hist	53946141	8251915	1769411	731923	366590	230995	248260	178903	168299	85831	93928	103387	39692	42095	52228	45091	25992	25161	52970	29062	18850	5889	22533	43813	12362	6867	1549	2093	32726	16362	4847	1439	574	65	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.001_4x_novaseq_profR.hist	53807740	7647127	1627283	679904	351684	217104	214064	191220	167670	85510	65799	74352	81396	44995	23282	29987	47565	63497	10100	13596	25680	30687	13296	5646	12065	38608	8716	2806	934	466	19492	18147	7258	836	265	15	3	18451	3689	203	2190	8969	4759	1783	296	97	42	13	3	22391
moss_0.0_2x_20.hist	54680453	11422388	2113910	895057	482143	295063	174676	116868	176530	201949	151828	74877	28746	25947	32193	46584	73891	86802	13808	7516	4874	2688	12768	24826	53049	60457	13650	4395	1464	731	215	63	24	1	12609	41919	12050	6572	1313	71	22	8	3	0	0	0	0	0	0	47649
moss_0.01_4x_23.hist	66129847	6538077	1303829	544081	280317	171614	148615	132755	145000	73949	35803	39097	54356	62453	32316	13571	21526	28736	31389	17088	11083	3462	8037	15628	16799	9331	2106	677	1015	14213	10964	3257	1301	149	428	12057	3465	1889	376	19	4938	5899	3130	1172	194	63	27	8	1	14678
moss_0.01_1x_20.hist	69833019	7906619	1812277	650373	361665	231596	163812	146330	221033	179515	86916	42864	16455	9095	8168	11819	18746	25025	52684	56613	36721	11474	4971	1453	84	45	9	2	0	0	16895	33789	13514	1558	494	29	7	3	0	0	0	0	0	0	0	0	0	0	0	44739
moss_0.0_1x_MiSeqv3L250R.hist	56020690	9895964	2229936	848909	475485	297934	228729	112377	169746	194189	156073	76971	29550	16334	20265	29324	46514	62094	90708	49384	32032	10009	4336	1267	73	39	8	1	6880	96330	34188	10157	4062	467	147	8	1	0	0	0	0	0	0	0	0	0	0	0	0	73979
moss_0.0_2x_23.hist	51483340	10754532	1947899	829923	455247	281823	231103	113543	121657	139175	162342	98473	37805	21188	26288	38039	60338	80548	29397	16004	10380	3242	10546	20506	43819	45886	10360	3335	1110	554	23270	6913	2764	317	100	7434	26117	14245	2848	157	51	20	9	2	0	0	0	0	0	44501
moss_0.0_8x_23.hist	53479262	6906763	1581638	635536	326167	205808	254708	145846	146984	136067	65879	65869	71886	39738	33151	47971	48255	20105	17866	43976	28524	8912	15020	29206	13054	7251	17257	9141	3046	10363	17939	5329	2130	244	7894	14558	4184	2281	455	3843	1280	6230	7139	6290	1047	348	155	50	15	16308
moss_0.001_1x_25.hist	52043206	9957709	1819023	771576	417820	256581	150967	101248	152936	174958	183583	90538	34759	19213	9941	13188	20918	27924	58786	86406	56046	17513	7588	2219	129	70	15	3	0	0	62970	35064	14024	1616	513	31	7	3	0	0	0	0	0	0	0	0	0	0	0	54547
moss_0.001_4x_HiSeq2500L150R.hist	57867756	14812949	2452219	1041985	567109	349375	228722	135202	204225	233632	113118	55786	34338	56697	70345	77137	44466	18526	7038	17324	32723	53571	57348	16779	986	546	122	38	55860	29685	8794	2612	1043	119	36	1	0	31429	25384	1409	468	191	100	36	5	0	0	0	0	39994
